Code,MainCost,Debt,AverageConsume,Target
11155492,532713,2103967,24.45652174,Moderate
11122021,241559,0,8.823529412,Low
1153600,3265733,0,30.0,High
1172820,258235,1260759,9.411764706,Low
11154750,319811,102646,11.63265306,Low
1182957,356053,0,9.6,Low
1130145,265037,0,17.74193548,Low
1187323,296752,0,10.8,Low
119083,293068,0,10.38461538,Low
11110714,1504708,413296,24.0,High
11100895,1153492,0,28.06451613,High
1187329,2024910,0,25.2,High
1138339,1059924,0,27.09677419,High
1123432,1153727,363715,30.0,High
11114020,809226,1558677,16.8,Moderate
11117081,908787,1460823,18.0,Moderate
1172193,1446984,895248,23.52941176,High
11142110,119000,0,0.0,Low
113199,783882,0,19.375,Low
1164120,0,0,7.015384615,Low
1181745,716532,0,15.6,Low
11101971,258657,289683,2.7,Low
1191427,0,0,7.553956835,Low
11157444,119000,0,0.0,Low
1191487,0,1195350,13.04347826,Low
1199431,299743,155837,9.193548387,Low
1137170,926560,1460211,20.25864805,Moderate
1155068,4478331,0,34.2,High
1120834,946992,0,27.64705882,High
1171662,222161,2724467,6.0,Moderate
11156729,112000,582845,0.0,Low
11103930,446173,0,11.4,Low
11129089,737237,0,26.0,High
11120944,591068,0,17.75510204,Low
113427,512665,0,15.88235294,Low
11118191,198527,0,6.923076923,Low
1113174,2709723,0,6.25,Low
11149398,1952581,2461038,22.8,Moderate
11144552,197646,372520,15.0,Low
11127501,1278560,0,19.8,High
1190923,694157,937431,17.60869565,Moderate
11155358,116667,766414,0.0,Low
11157452,304545,865531,9.230769231,Low
1161888,317146,0,11.4,Low
11120946,118064,1784962,1.224489796,Low
11100649,314715,569843,11.17647059,Low
11129881,505787,0,15.57692308,Low
11117094,1952581,0,22.8,High
1125075,3265733,0,30.0,High
1174407,280743,124099,6.290322581,Low
11158631,258235,126851,9.411764706,Low
11144311,2334443,0,26.875,High
11150868,188969,0,4.838709677,Low
1162837,1159916,493354,19.2,High
1183449,425274,287273,14.02173913,Low
11128969,357748,1586450,12.35294118,Moderate
1187343,173286,300735,6.0,Low
1114745,198930,0,12.94117647,Low
11109817,945898,0,20.4,High
1179894,1402591,292297,20.4,High
1139403,682290,0,18.23529412,Low
1169290,2297362,733817,26.4,High
1183600,384377,703631,10.2,Low
117962,258235,1119909,9.411764706,Low
113035,380878,0,12.94117647,Low
11110215,356053,0,9.6,Low
1171056,2103544,0,23.4,High
1132451,144667,1308928,0.0,Low
11108807,1252842,3528855,22.35294118,Moderate
11145200,2103544,1242876,23.4,High
11148359,519901,3510695,23.47826087,Moderate
11137851,2024910,0,25.2,High
11116622,2892732,321511,28.8,High
1185939,2103544,0,23.4,High
11149826,211318,1129139,7.8,Low
11157119,114333,100429,0.0,Low
11120049,0,0,0.0,Low
11141282,1135119,0,19.33333333,High
11127552,384377,0,10.2,Low
11148051,787980,0,19.2,Low
11150631,837472,790929,27.90697674,High
11141179,299743,1130779,9.193548387,Low
11107369,281383,0,7.8,Low
1153459,5752845,0,37.05882353,High
11106948,672759,0,15.0,Low
1133266,2003926,0,2.142857143,Low
1141214,0,0,0.218978102,Low
11100843,188655,156380,5.0,Low
11107380,134833,249637,0.0,Low
11138970,672759,0,15.0,Low
1133419,1209355,0,22.2,High
1170637,964554,0,19.35483871,Low
11154734,101431,0,11.25,Low
1133331,2777723,0,15.3,High
1179098,462660,300294,15.0,Low
1174319,211437,281052,7.647058824,Low
11103185,672759,290750,15.0,Low
1153393,542250,0,16.47058824,Low
1172194,0,616878,2.380952381,Low
1114171,1278088,4499215,21.29032258,Moderate
1173492,462660,453013,15.0,Low
11116624,550300,0,16.8,Low
1199165,222161,769292,6.0,Low
1136108,788978,1140438,16.875,Moderate
11140090,414417,0,10.8,Low
1185456,16822,232461,0.0,Low
11109616,338643,0,12.0,Low
1187354,338643,0,12.0,Low
1158184,119000,584641,0.0,Low
11110223,384377,30491,10.2,Low
1171240,551742,0,13.2,Low
11150567,173286,2250370,6.0,Moderate
1125547,996580,0,28.23529412,High
11107904,430365,1049871,14.11764706,Low
11153187,154281,0,10.0,Low
11131779,960573,3522260,18.87096774,Moderate
11148050,787980,1624834,19.2,Moderate
11127527,356053,0,9.6,Low
1154397,399005,1695347,1.836734694,Low
11148019,519984,0,16.2,Low
11107745,484156,0,15.29411765,Low
11130037,1322811,0,33.40909091,High
11135265,2125177,0,23.75,High
11110230,446173,0,11.4,Low
11119751,142410,661516,1.176470588,Low
115959,1230237,607367,31.2244898,High
11127548,1402591,0,20.4,High
118795,380878,0,12.94117647,Low
1177759,1666813,0,21.6,High
11119453,0,0,0.652173913,Low
11150022,181391,403128,13.63636364,Low
1117604,144667,416943,0.0,Low
11140093,590364,0,13.8,Low
1155052,2638924,0,27.64705882,High
11110188,908787,0,18.0,Low
1155054,572911,0,17.05882353,Low
1188867,384943,159792,13.2,Low
1143801,2439896,0,27.0,High
1135120,865167,1446225,19.8,Moderate
1190304,22441,902217,3.75,Low
11149432,134833,0,0.0,Low
11110703,519984,0,16.2,Low
1128398,1402713,0,23.4,High
1157230,0,195463,0.0,Low
1174172,405084,808158,13.52941176,Low
1178583,191263,0,4.8,Low
11129999,478899,2202139,23.18181818,Moderate
1164210,551742,714725,13.2,Low
1181343,329447,0,9.0,Low
11141720,240185,0,6.6,Low
1182285,593504,760296,10.8,Low
11110763,1402713,0,23.4,High
11119765,303230,193140,8.235294118,Low
11151214,239699,0,13.06451613,Low
1187312,242184,160319,9.0,Low
11107366,205854,165105,5.4,Low
11150383,0,997853,0.6,Low
1134922,519984,0,16.2,Low
11107371,134833,0,0.0,Low
1183018,356053,0,9.6,Low
11119739,137530,246476,0.0,Low
11383,1730334,0,19.8,High
11140541,562809,0,23.52941176,High
11110226,384377,0,10.2,Low
1146341,134833,1637861,0.0,Low
1141800,133978,729526,2.941176471,Low
11106432,4740371,0,30.0,High
11158636,125371,126851,1.764705882,Low
1164124,0,0,4.615384615,Low
11152527,2052991,0,25.625,High
1140854,3215649,2787975,30.0,Moderate
1178584,479646,0,12.0,Low
11135297,0,0,0.32967033,Low
11110713,462660,611256,15.0,Low
11127086,142410,800308,1.176470588,Low
1155021,484156,0,15.29411765,Low
1119102,554397,0,15.0,Low
1178723,604648,0,17.64705882,Low
1123241,1634274,0,34.70588235,High
1119865,562809,0,23.52941176,High
1188436,384943,0,13.2,Low
1127463,6449851,0,38.82352941,High
1199614,28000,0,0.0,Low
1172369,908787,0,18.0,Low
1177127,551742,0,13.2,Low
1126153,892993,280169,18.87096774,Low
1188019,120371,97537,1.2,Low
1175871,3976494,0,30.48387097,High
11150299,120371,0,1.2,Low
11127524,139766,0,1.2,Low
1127647,2031689,0,28.70967742,High
1143776,581717,0,17.4,Low
1184324,630703,632021,14.4,Low
1123158,197989,103690,7.058823529,Low
11127542,5149425,766470,30.6,High
11117822,304557,0,8.4,Low
11123976,3731566,0,31.8,High
11152159,430365,597502,14.11764706,Low
1191404,762021,0,16.2,Low
11104522,240185,752348,6.6,Low
1167750,28000,0,0.0,Low
11103609,1277269,1088575,20.0,Moderate
1191199,134833,112470,0.0,Low
11118668,405084,1450508,13.52941176,Moderate
1113362,4520655,838296,34.11764706,High
1155167,512665,0,15.88235294,Low
11141309,205854,0,5.4,Low
11120942,136148,1856511,3.673469388,Moderate
11119735,137530,0,0.0,Low
1177547,1451229,0,22.25806452,High
1191085,456769,0,11.875,Low
11141178,144667,72611,0.0,Low
11125342,0,587565,0.0,Low
1148296,479274,0,13.5483871,Low
1188919,5959868,0,32.4,High
11103188,242184,0,9.0,Low
1194192,333997,2697587,9.375,Moderate
11107362,3064586,3018133,25.2,Moderate
1171577,762021,574049,16.2,Low
1113092,5186062,0,33.87096774,High
1182147,1278560,979711,19.8,Moderate
11115974,1415486,991660,23.75,High
11110707,338643,636495,12.0,Low
1197888,2024910,604346,25.2,High
1134359,5683304,0,31.8,High
1176430,455931,1193863,13.06451613,Moderate
11116934,1159916,0,19.2,High
11110765,242184,0,9.0,Low
11129120,1358409,1450995,23.26530612,Moderate
11135292,294101,0,8.901098901,Low
11107897,1654961,0,24.70588235,High
1123411,123122,0,2.352941176,Low
11143717,388342,1123173,27.36263736,Moderate
11108566,146888,326521,4.117647059,Low
1141915,3958207,0,32.35294118,High
1186661,6293144,0,36.77419355,High
1114972,211437,1027416,7.647058824,Low
1179488,197989,0,7.058823529,Low
11155299,0,1159840,1.417322835,Low
1187355,277461,414378,10.2,Low
113608,2081970,0,37.5,High
11106664,139005,0,1.875,Low
11145854,860510,3014603,27.95454545,Moderate
11143343,225960,131774,8.235294118,Low
1123893,238616,1802296,15.88235294,Moderate
1182387,479646,1584914,12.0,Moderate
1173394,0,949291,7.826086957,Low
11145839,131852,130833,8.181818182,Low
1177125,1532009,4028344,21.0,Moderate
11136141,1451229,4225636,22.25806452,Moderate
1142214,2439896,2114615,27.0,Moderate
1146429,242184,0,9.0,Low
1147285,745025,0,22.94117647,High
1184120,576931,918154,13.52112676,Low
1153407,2211911,666855,25.88235294,High
1164122,0,0,8.492307692,Low
11111206,1532009,0,21.0,High
1123926,439176,339333,21.17647059,Low
1148409,609756,0,21.17647059,High
1197309,2263335,0,24.83870968,High
1128876,1446984,2945537,23.52941176,Moderate
1113410,190852,370578,12.85714286,Low
118153,433436,0,12.58064516,Low
11113965,116667,0,0.0,Low
1130503,576662,0,14.04255319,Low
11142923,335693,675961,11.76470588,Low
11108400,357748,643896,12.35294118,Low
11140309,1666813,0,21.6,High
11108560,411791,0,12.09677419,Low
11110216,1159916,0,19.2,High
113985,301276,0,11.25,Low
11102873,1304262,141464,22.8,High
11130384,1679324,0,33.0,High
1160485,4158665,0,28.2,High
1192808,714337,945787,18.6,Moderate
1128231,2007907,0,23.33333333,High
1118844,2638924,0,27.64705882,High
1111261,4329068,0,33.52941176,High
11132562,3432695,0,30.58823529,High
1186447,858148,0,17.4,Low
116559,433436,0,12.58064516,Low
1162244,1962242,0,22.80821918,High
1148477,530097,0,22.94117647,High
11149072,41260,114456,2.934782609,Low
1187366,338643,0,12.0,Low
11130453,446173,0,11.4,Low
1123344,530097,0,22.94117647,High
1196826,3322439,0,26.25,High
1180357,281383,503569,7.8,Low
1179579,4876946,0,35.4,High
1187326,519984,0,16.2,Low
1143749,824160,0,18.38709677,Low
1110524,193278,2320311,0.967741935,Moderate
11157451,237450,703582,8.241758242,Low
1137862,335693,0,11.76470588,Low
1125941,996580,0,28.23529412,High
1160348,414417,0,10.8,Low
1164434,604648,1403035,17.64705882,Moderate
1175234,0,478436,1.956521739,Low
11158574,308000,0,0.0,Low
11100291,83277,146283,1.935483871,Low
11154910,17757,988960,3.913043478,Low
11139303,3328559,1100034,26.0,High
1119787,934992,3989791,13.30645161,Moderate
1181314,139766,393694,1.2,Low
1162781,333697,187465,10.16129032,Low
11133066,1252842,3691362,22.35294118,Moderate
1136071,134833,283067,0.0,Low
1178038,281383,817422,7.8,Low
11127484,222161,485851,6.0,Low
1119348,197882,0,5.322580645,Low
11152488,204602,1330618,11.61290323,Moderate
1169612,121930,607932,3.673469388,Low
11110238,384377,0,10.2,Low
11136809,1208905,2261980,30.58823529,Moderate
1178386,1952581,0,22.8,High
1165120,755,1093834,8.387096774,Low
11149130,304557,499026,8.4,Low
1177760,762021,0,16.2,Low
11119758,146598,121810,1.764705882,Low
11127102,259926,316772,7.2,Low
11159158,134833,51237,0.0,Low
1185771,1610247,0,24.6,High
1141871,2737581,2905592,28.2,Moderate
1151349,441312,0,14.69387755,Low
11127111,446173,0,11.4,Low
1187325,131946,351741,3.0,Low
11124724,2297362,0,26.4,High
1147222,179006,0,11.17647059,Low
1175512,865167,0,19.8,Low
11110191,762021,0,16.2,Low
1190745,242184,171228,9.0,Low
11127116,996257,0,18.23529412,Low
1163433,462660,0,15.0,Low
1187324,865167,0,19.8,Low
11149638,91823,0,2.368421053,Low
1159071,2439896,0,27.0,High
1172382,514835,0,12.6,Low
1123580,637159,0,16.4516129,Low
11142713,146951,0,0.483870968,Low
1147148,1382821,236277,32.35294118,High
1116543,266315,0,17.64705882,Low
1139260,2789470,0,28.23529412,High
11100586,173286,245360,6.0,Low
1149185,456769,418789,11.875,Low
1182746,1348184,2232944,22.94117647,Moderate
11157712,120371,0,1.2,Low
11113099,255179,0,7.741935484,Low
1154946,326859,0,5.564516129,Low
11139305,3102874,2694998,29.41176471,Moderate
11158633,1491223,129393,23.65384615,High
11128440,1532009,0,21.0,High
112153,1010480,0,15.9,Low
1127423,5222520,754724,31.29032258,High
11143770,268492,1919980,10.90909091,Moderate
11127114,327520,0,8.823529412,Low
1153311,604648,734028,17.64705882,Low
1118183,226200,0,8.4,Low
1167079,166606,726415,6.847826087,Low
11129093,446046,341270,22.5,High
1175247,134833,0,0.0,Low
1173468,304557,0,8.4,Low
1164121,0,943427,2.861538462,Low
1132828,514835,0,12.6,Low
11120394,4141585,0,32.94117647,High
1131968,0,1881707,3.419689119,Moderate
1175618,137192,0,0.6,Low
11105090,116667,569911,0.0,Low
11119774,843482,1698456,17.05882353,Moderate
11110704,1209355,0,22.2,High
11119770,410443,1351725,10.58823529,Moderate
1190720,191263,451116,4.8,Low
11145855,1030173,1085098,21.0,Moderate
1195669,296752,111906,10.8,Low
1192582,243882,0,9.375,Low
1141455,550300,0,16.8,Low
1168074,137192,0,0.6,Low
1187336,277461,626915,10.2,Low
114403,2492482,0,27.05882353,High
11143666,828012,3163141,19.41176471,Moderate
1141806,171577,0,6.774193548,Low
1184966,134833,0,0.0,Low
112789,119000,0,0.0,Low
11149047,809226,0,16.8,Low
1133168,361981,0,10.0,Low
11142922,542250,1243865,16.47058824,Moderate
1141306,2439896,0,27.0,High
116316,1252842,0,22.35294118,High
1133961,261594,1088881,7.659574468,Low
11155496,405084,326678,13.52941176,Low
1198287,762021,530463,16.2,Low
1199151,581135,0,15.48387097,Low
11138747,858148,0,17.4,Low
11104631,3603761,0,31.17647059,High
1193773,384377,393600,10.2,Low
11107368,167231,496636,3.6,Low
115700,197882,0,5.322580645,Low
1181030,259926,584170,7.2,Low
1176945,2350144,2232943,26.47058824,Moderate
1132650,281383,0,7.8,Low
1194401,505787,0,15.57692308,Low
1157862,116197,0,6.195652174,Low
1175939,1278560,0,19.8,High
1153312,542250,0,16.47058824,Low
119245,1114968,0,21.34615385,High
11142244,5120040,160487,35.88235294,High
11135299,479646,0,12.0,Low
1137705,1177290,1616734,17.35294118,Moderate
11139510,3543404,736159,26.4516129,High
1145850,6402873,0,34.19354839,High
11117045,242184,184534,9.0,Low
1117698,727561,564166,17.90322581,Low
1155639,0,202061,4.433497537,Low
1192253,226759,1030008,7.368421053,Low
1153438,2211911,2400523,25.88235294,Moderate
1185168,0,746764,3.146853147,Low
11133151,512665,1783319,15.88235294,Moderate
11129123,497823,0,15.91836735,Low
1165904,945898,1000842,20.4,Moderate
11121810,356053,0,9.6,Low
1175198,1095788,856054,19.23913043,Moderate
11116843,422132,0,12.43902439,Low
11155183,1099947,0,29.41176471,High
1192252,214079,989430,6.842105263,Low
11154236,1610247,0,24.6,High
11107355,191263,1591176,4.8,Low
1110449,119000,960209,0.0,Low
1157100,519984,0,16.2,Low
1111823,157227,0,1.384615385,Low
1174309,144058,0,1.8,Low
1170634,479274,905743,13.5483871,Low
1117530,218254,687367,6.290322581,Low
1153240,258235,0,9.411764706,Low
1189752,550300,0,16.8,Low
11127463,178389,0,4.2,Low
11150941,796502,0,17.93478261,Low
11101584,2523787,0,25.64516129,High
1117293,604648,346070,17.64705882,Low
1138197,762616,0,25.29411765,High
111923,121068,0,0.588235294,Low
11149071,0,0,2.934782609,Low
1129695,3506681,0,29.03225806,High
1153313,572911,0,17.05882353,Low
1178804,4026889,0,30.96774194,High
117117,170941,121341,11.02040816,Low
1155830,2638924,0,27.64705882,High
11127496,157790,143011,3.0,Low
1152931,519984,0,16.2,Low
1162510,0,0,1.888111888,Low
1144439,144667,191279,0.0,Low
1168306,456723,0,14.70588235,Low
11156293,5540446,0,31.875,High
1142100,414417,979442,10.8,Low
1164123,191451,0,9.784615385,Low
11127094,152462,303705,2.352941176,Low
1129633,2633360,0,41.02040816,High
11141701,116667,99700,0.0,Low
113471,1160959,0,21.76470588,High
11112246,945898,0,20.4,High
11121676,0,2556610,10.85106383,Moderate
1124392,667394,0,10.16129032,Low
11102874,1117992,0,21.6,High
11130992,244284,2136116,18.0,Moderate
1183230,259926,0,7.2,Low
1125362,1571868,0,31.93548387,High
1181031,259926,620737,7.2,Low
11157450,188986,1074082,8.901098901,Low
1173664,3064586,980237,25.2,High
11119750,137530,0,0.0,Low
1117494,334862,0,12.58064516,Low
1164662,3102874,0,29.41176471,High
1185458,16822,0,0.0,Low
1146384,6449851,0,38.82352941,High
11131491,405084,0,13.52941176,Low
1142427,20652,0,0.652173913,Low
11139716,452185,0,13.68421053,Low
11131360,312615,258028,19.53488372,Low
1175248,134833,1225046,0.0,Low
1187352,865167,0,19.8,Low
11127533,858148,0,17.4,Low
1126413,1038844,0,19.83870968,High
1184965,1701024,1774924,23.15217391,Moderate
1141378,1304262,1408973,22.8,Moderate
11148396,590364,0,13.8,Low
11137782,1473387,0,22.5,High
1132863,1094816,0,19.14893617,Low
11127090,206906,763365,5.294117647,Low
1171653,356053,0,9.6,Low
11119796,0,0,11.92771084,Low
1188180,0,357698,0.0,Low
1119608,1030173,1515803,21.0,Moderate
11127522,167231,0,3.6,Low
114367,4394713,0,34.375,High
1164126,259271,0,9.6,Low
1172365,1402591,0,20.4,High
11110189,137192,0,0.6,Low
1144677,2788423,0,26.61290323,High
1118612,285711,0,15.96774194,Low
1141406,630703,0,14.4,Low
1195535,741132,911129,16.25,Low
1194123,382527,353541,4.8,Low
1140332,6590668,0,36.77419355,High
1192928,1278560,740406,19.8,High
11127519,858148,0,17.4,Low
1183552,277461,0,10.2,Low
11116842,110563,137543,0.0,Low
1148788,2350144,0,26.47058824,High
11110760,2159033,0,25.8,High
1127226,1084555,0,22.0,High
1152926,462660,0,15.0,Low
1172968,191263,1227145,4.8,Low
116041,148224,75636,0.967741935,Low
1142076,162813,0,5.4,Low
1184110,134833,0,0.0,Low
11151545,787980,0,19.2,Low
1127807,226407,584929,12.09677419,Low
114624,505345,0,16.25,Low
11158576,308000,0,0.0,Low
1124596,996580,0,28.23529412,High
1158398,269185,155173,8.225806452,Low
11111202,2892732,342223,28.8,High
11107341,446173,0,11.4,Low
11131104,173105,0,13.25581395,Low
11107808,130474,1286427,0.545454545,Low
11118664,133978,159852,2.941176471,Low
11117080,384377,0,10.2,Low
11131634,294812,0,10.58823529,Low
1182625,174321,736572,5.882352941,Low
1194402,564613,183982,16.73076923,Low
1149083,860731,802301,14.11764706,Low
11119773,139898,564699,0.588235294,Low
1174170,595602,0,17.30769231,Low
11145396,134833,0,0.0,Low
11148370,317146,2622799,11.4,Moderate
1148691,769885,2961766,13.2,Moderate
11102140,435652,950595,14.4,Low
11129061,84000,0,0.0,Low
1137636,1088982,642857,11.95652174,Low
1169956,672759,0,15.0,Low
1110495,906061,1066266,20.0,Moderate
1171993,136148,0,3.673469388,Low
11110213,384377,0,10.2,Low
113311,682290,0,18.23529412,Low
1158041,1364158,0,28.125,High
1124350,631844,0,24.70588235,High
11127092,222820,0,5.882352941,Low
1199432,316296,0,9.677419355,Low
1173139,1304262,149555,22.8,High
1118188,1030173,0,21.0,High
1126693,964554,1515057,19.35483871,Moderate
11109906,338643,2685015,12.0,Moderate
11132720,28000,0,0.0,Low
1132426,284039,673245,8.709677419,Low
1155491,1159916,528958,19.2,High
11128076,414417,0,10.8,Low
11106249,727561,0,17.90322581,Low
11127475,134833,0,0.0,Low
1143353,742412,0,20.2173913,Low
1110534,119000,0,0.0,Low
1158850,23864,0,1.304347826,Low
11118667,241559,558917,8.823529412,Low
11110207,762021,432308,16.2,Low
1135348,695093,0,15.625,Low
1149206,0,0,21.0989011,Low
1170231,134833,729222,0.0,Low
1150763,3356553,0,28.5483871,High
11110196,356053,292632,9.6,Low
11107315,0,0,2.173913043,Low
1182148,281383,503982,7.8,Low
1192251,133000,98343,0.0,Low
1169158,1159916,0,19.2,High
1184207,184861,0,6.6,Low
11152524,1629493,0,25.0,High
113305,783882,0,19.375,Low
11147483,153443,0,4.8,Low
11120054,296752,0,10.8,Low
1110651,940182,0,28.125,High
11107381,150066,324323,2.4,Low
1154912,161992,0,5.322580645,Low
11127529,3270569,0,25.8,High
11107386,809226,1215332,16.8,Moderate
11122698,512665,1352998,15.88235294,Moderate
1164970,882615,0,17.14285714,Low
11150597,197379,0,15.71428571,Low
1190614,514835,2065763,12.6,Moderate
1187356,226200,0,8.4,Low
1171037,1952581,0,22.8,High
11109729,240112,0,6.875,Low
11115140,1159916,761958,19.2,Moderate
1157130,774344,0,21.0989011,High
1148407,2671118,0,27.35294118,High
11154587,390994,0,11.61290323,Low
1139482,4141585,0,32.94117647,High
11150726,75331,0,3.666666667,Low
11149922,6886301,0,33.08219178,High
11107372,134833,0,0.0,Low
11127544,3927016,0,27.6,High
1199042,4641212,0,29.4,High
11125438,503466,1263805,14.03225806,Moderate
1139598,762616,851042,25.29411765,High
1130421,3109738,2358429,25.625,Moderate
11142666,456723,300614,14.70588235,Low
1125811,1363294,559294,21.77419355,High
1147142,2742205,0,41.17647059,High
1133220,650858,1394646,15.0,Moderate
11107351,414417,806078,10.8,Low
11136287,338643,227442,12.0,Low
11108659,1549243,803573,24.11764706,High
11140261,409746,0,13.8,Low
1153308,604648,1418338,17.64705882,Moderate
1167760,483264,405446,2.5,Low
11131410,316264,1570817,14.6835443,Moderate
1176716,2077781,0,25.29411765,High
11128970,572911,653053,17.05882353,Low
11127551,144058,0,1.8,Low
11120951,304604,473662,1.224489796,Low
1154203,161998,1045823,9.411764706,Low
1186357,399005,729681,1.836734694,Low
1182146,630703,0,14.4,Low
11152552,294273,0,12.7173913,Low
11127479,205854,0,5.4,Low
11147548,714337,876112,18.6,Moderate
1129073,2297362,1806435,26.4,Moderate
11157453,0,691595,0.989010989,Low
1187877,696578,0,17.41935484,Low
1163108,3052088,0,29.4,High
11131409,26596,3094180,11.89873418,Moderate
1147358,1047565,0,28.82352941,High
1144531,338643,0,12.0,Low
1182206,528507,0,14.51612903,Low
1187357,123127,0,1.8,Low
1195213,590364,0,13.8,Low
11141702,118718,100227,0.6,Low
11140388,296752,0,10.8,Low
11127543,1278560,0,19.8,High
1190099,211318,0,7.8,Low
1161012,551742,16263,13.2,Low
1174624,514835,0,12.6,Low
11143360,1278088,753828,21.29032258,High
1141746,222161,0,6.0,Low
1148945,190639,655580,14.19354839,Low
1124581,439176,0,21.17647059,Low
11144402,364543,0,11.61290323,Low
11145625,562809,286281,23.52941176,High
11127505,716532,0,15.6,Low
11110201,281383,0,7.8,Low
11142916,682290,559435,18.23529412,Low
11142109,238467,489096,15.32608696,Low
11109229,1666813,0,21.6,High
11127495,908787,0,18.0,Low
115701,371046,0,11.12903226,Low
1199975,732503,1258673,18.6,Moderate
11157710,123127,0,1.8,Low
1140415,462660,0,15.0,Low
1129306,5493078,0,36.6,High
1169374,242184,586204,9.0,Low
1155878,394035,0,13.75,Low
1173195,414417,0,10.8,Low
1126022,637159,0,16.4516129,Low
1145139,4487177,0,29.375,High
11127530,2421631,0,24.6,High
11150623,152314,0,11.1627907,Low
11140096,191263,908076,4.8,Low
11149219,141847,589395,4.375,Low
1139594,167343,0,10.0,Low
1141121,2439896,0,27.0,High
1145654,2638924,3243955,27.64705882,Moderate
1165117,123127,0,1.8,Low
1177522,281383,268549,7.8,Low
1183656,356053,0,9.6,Low
1114169,1115863,0,20.32258065,High
1141760,0,0,5.543478261,Low
11127540,514835,0,12.6,Low
1194439,163379,0,3.75,Low
1131017,1404423,0,20.625,High
11149385,384943,184471,13.2,Low
113313,365067,0,20.0,Low
1182965,630703,0,14.4,Low
1172987,384377,0,10.2,Low
1154913,409746,300727,13.8,Low
11148432,16822,0,0.0,Low
11118786,3690430,0,26.73913043,High
11127545,809226,0,16.8,Low
1193772,139766,0,1.2,Low
1178601,250214,0,8.241758242,Low
11122022,197989,0,7.058823529,Low
1183089,157790,178081,3.0,Low
1153444,3098487,0,24.11764706,High
11112184,1446984,487411,23.52941176,High
1183009,329447,565838,9.0,Low
1142297,716532,0,15.6,Low
1189939,491976,4606317,12.5,Moderate
11114383,1610247,0,24.6,High
1132175,3029084,930958,25.53191489,High
11152007,1072787,612705,18.0,Low
11147525,1209355,0,22.2,High
11107349,2259895,1300155,24.0,High
11159739,93553,0,0.0,Low
1148820,1304262,0,22.8,High
11147700,666444,90171,16.93548387,Low
1154773,462660,0,15.0,Low
1195607,435652,0,14.4,Low
11102661,455931,349208,13.06451613,Low
1118696,135180,158243,0.526315789,Low
1198492,762616,0,25.29411765,High
11150298,1610247,0,24.6,High
1191247,384377,619865,10.2,Low
1139048,211318,0,7.8,Low
1171657,672759,0,15.0,Low
11149456,3064586,0,25.2,High
1127782,5560798,0,34.83870968,High
1137673,208386,0,10.64516129,Low
1185235,234116,1163379,9.130434783,Low
112855,380878,342299,12.94117647,Low
11109567,604072,958151,13.04347826,Low
11120722,892993,2272688,18.87096774,Moderate
11157711,116667,0,0.0,Low
1111077,2396327,0,25.16129032,High
114282,357748,494898,12.35294118,Low
11148081,317146,0,11.4,Low
11148804,824160,0,18.38709677,Low
1142027,205854,164460,5.4,Low
1174906,157790,2701630,3.0,Moderate
11110098,116667,98185,0.0,Low
11138571,356053,0,9.6,Low
11127477,134833,0,0.0,Low
1172562,2259895,2399940,24.0,Moderate
11129367,157647,415837,10.79136691,Low
11137940,129440,0,0.0,Low
11152528,112000,0,0.0,Low
11156269,1395796,0,22.82608696,High
11135298,307331,0,10.54945055,Low
1187956,666444,0,16.93548387,Low
11119771,621518,971473,14.11764706,Low
11151546,5718632,0,37.2,High
11119754,137530,0,0.0,Low
11150406,139895,545918,3.529411765,Low
1194216,906061,0,20.0,High
11107384,1046658,0,18.6,Low
11100935,294812,0,10.58823529,Low
11107376,716532,397584,15.6,Low
1185606,1807003,604118,22.2,High
11143617,157848,0,12.14285714,Low
11140521,530097,0,22.94117647,High
11119743,137530,1433522,0.0,Low
1199468,604648,0,17.64705882,Low
1164883,0,0,0.326086957,Low
1176742,134833,1332841,0.0,Low
11157448,0,707828,0.0,Low
11135296,715291,0,15.82417582,Low
11141311,716532,0,15.6,Low
1186147,0,982079,0.0,Low
1187315,118718,0,0.6,Low
1183543,380878,0,12.94117647,Low
1175243,446173,1570731,11.4,Moderate
1191115,1159916,0,19.2,High
1182149,762021,0,16.2,Low
1190359,695093,2017893,15.625,Moderate
115163,1010315,0,28.7755102,High
1196437,371046,685117,11.12903226,Low
11108779,242184,0,9.0,Low
1177548,161806,325148,2.903225806,Low
1118274,414751,0,14.08163265,Low
11100937,512665,0,15.88235294,Low
1170126,167343,160086,10.0,Low
11122440,119000,97803,0.0,Low
1130493,213849,5924,7.659574468,Low
11143667,121068,563135,0.588235294,Low
1174565,5529334,0,36.47058824,High
11152197,0,0,20.81632653,Low
1190145,121068,0,0.588235294,Low
1115675,503466,0,14.03225806,Low
1111670,405084,0,13.52941176,Low
11119298,579101,380508,11.4893617,Low
11127567,762021,0,16.2,Low
1131181,1039958,0,18.75,Low
1141294,0,744876,7.826086957,Low
11139304,0,354648,0.0,Low
11135294,533362,0,11.86813187,Low
11110705,120371,0,1.2,Low
11121681,205854,328381,5.4,Low
11106400,197882,0,5.322580645,Low
11143780,275986,0,10.0,Low
11135288,113876,0,6.263736264,Low
1156279,2492482,0,27.05882353,High
1194254,3064586,0,25.2,High
11105139,116667,0,0.0,Low
1191170,1124235,0,10.0,Low
113515,945702,1897487,20.625,Moderate
1199495,307817,1113123,8.75,Low
1183384,188969,1088320,4.838709677,Low
11107737,129137,0,2.352941176,Low
